customer_id,name,email,age,gender
00016,Elizabeth Foley,amy41@example.net,18,Other
00077,Matthew Scott,brookeross@example.net,18,Other
00097,Charles Simpson,vanessa39@example.net,18,Female
00102,Danielle Rogers,andersoncourtney@example.org,18,Other
00118,Glenda Lopez,mary68@example.net,18,Male
00194,Tiffany Wilson,allenpeter@example.net,18,Male
00217,Angela Thompson,walkerleslie@example.net,18,Female
00236,Ruth Fritz,williamnelson@example.net,18,Female
00314,Joe Collins,jvaughn@example.com,18,Male
00318,Tamara Olson,ashley51@example.com,18,Male
00356,Jenna Allen,pyoung@example.com,18,Other
00513,Leah Riley,lisapena@example.net,18,Other
00523,Richard Cunningham,camachojason@example.com,18,Female
00544,Amanda Robertson,howard95@example.com,18,Male
00614,Jose Hunter,abbottmackenzie@example.org,18,Male
00664,Antonio Garcia,qwallace@example.org,18,Female
00697,Larry Smith DVM,msampson@example.com,18,Female
00886,Eric Graves Jr.,reginaldcarter@example.net,18,Female
00944,Marcus Galloway,joan71@example.net,18,Other
00964,Heather Middleton,johnny00@example.com,18,Female
00970,David Eaton,laura19@example.com,18,Other
00999,Ashley Pham,seth61@example.org,18,Male
01092,Ashley Stewart,stephen05@example.com,18,Other
01160,Brandon Collins,smithdavid@example.com,18,Female
01169,Christopher Lane,bridgesnancy@example.org,18,Female
01257,Miranda Jones,michelle30@example.net,18,Male
01263,Noah Clark,egarcia@example.com,18,Other
01345,Nancy Cooke,walterowen@example.org,18,Male
01400,Karl Jones,jenniferweeks@example.net,18,Other
01515,Kelly Henderson,kyle05@example.com,18,Male
01537,Jennifer Adkins,james13@example.net,18,Male
01644,Jennifer Lucas,johnathanhughes@example.net,18,Female
01672,Timothy Brown,corey21@example.net,18,Other
01829,Tina Brown,mary24@example.com,18,Other
01833,Nathaniel Walls,lovehunter@example.net,18,Female
01894,Dustin Brewer,othornton@example.org,18,Other
01906,Scott Armstrong,jessica36@example.com,18,Female
02032,Judy Shaffer,knolan@example.com,18,Other
02089,John Franklin,blakesherri@example.net,18,Female
02235,Nicole Hamilton,brittanyhaas@example.net,18,Male
02341,Wendy Jackson,daniel27@example.net,18,Male
02465,Rodney Carlson,katie51@example.com,18,Other
02552,Adriana Warner,stephanieschroeder@example.org,18,Male
02640,Amber Gentry,hurleyrebecca@example.org,18,Male
02678,Andres Cabrera,pryan@example.net,18,Male
02746,Brandon Huber,wardnathan@example.org,18,Other
02749,Linda Miller,vwalker@example.org,18,Male
02824,Michael Pollard,rebecca46@example.net,18,Male
02854,David Thompson,xmorton@example.com,18,Female
02947,Stacy Harper,tiffanyromero@example.net,18,Other
03114,Heather Wright,victor24@example.com,18,Female
03181,Richard Jordan,johnsonclaudia@example.com,18,Other
03220,Kevin Maldonado,cordovajudy@example.net,18,Female
03312,Anna Stout,howarddavid@example.com,18,Other
03315,Brian Grant,clarklinda@example.net,18,Female
03323,Bonnie Spears,jeannebrown@example.net,18,Male
03439,Crystal Carpenter,willie21@example.com,18,Female
03468,Dana Gardner,jlove@example.com,18,Other
03552,Jeremy Schwartz,kimberlywhite@example.org,18,Female
03577,Christian Gonzalez,eswanson@example.com,18,Other
03620,Virginia Schwartz,loganperry@example.net,18,Male
03629,Nicole Lopez,jamesgreen@example.com,18,Female
03637,Jose Davis,sullivanshannon@example.org,18,Other
03640,Deborah Ali,aashley@example.net,18,Female
03707,David Martin,candace63@example.org,18,Female
03727,Mary Rios,veronicarodriguez@example.net,18,Other
03747,Paige Grimes,patriciaadams@example.org,18,Female
03765,Teresa Carr,megan26@example.org,18,Other
03787,Cynthia Stewart,lyonscrystal@example.org,18,Other
03815,Dana Barker,marshalldiane@example.org,18,Female
03829,Ronald Chase,jeff69@example.net,18,Female
03840,Julie Baldwin,johnsonmichelle@example.net,18,Male
03845,Melissa Brown,todddiaz@example.com,18,Female
03875,Kimberly Doyle,jenniferrogers@example.org,18,Male
03882,Ashley Nicholson DVM,andersonerika@example.net,18,Male
03943,James Nelson,dbaldwin@example.org,18,Male
03972,Michael Flynn,alanjames@example.org,18,Other
03996,Rachel Silva,vlong@example.com,18,Female
04009,David Peterson,ccrawford@example.net,18,Other
04063,Sydney Chavez,kmeadows@example.net,18,Other
04216,Jacob Turner,rebeccablack@example.net,18,Male
04225,Benjamin Hanson,icollins@example.com,18,Male
04236,Allison Johnson,holmessarah@example.org,18,Female
04268,Carlos Moore,david41@example.com,18,Female
04277,Eddie Parker,michelledunlap@example.net,18,Other
04328,Michael Arnold,alexandra86@example.org,18,Male
04420,Ann Carter,david73@example.com,18,Female
04434,Karen Branch,pbradford@example.org,18,Male
04473,Alexis Wagner,douglasdaniel@example.org,18,Male
04486,Antonio Shelton,angela11@example.org,18,Female
04547,Larry Williams,whitezachary@example.com,18,Female
04562,Victor Hart,zstrong@example.com,18,Other
04656,Randy Vaughn,brian80@example.net,18,Male
04771,Pamela Flores,gsummers@example.org,18,Male
