customer_id,name,email,age,gender
02373,Jeffrey Hicks,wadepeter@example.org,56,Female
02425,Christopher Grimes,jamesfarley@example.com,56,Female
02466,Michael Kelly,morrisjeff@example.com,56,Other
02649,Lori Smith,fischermark@example.org,56,Other
02788,Beth Chaney,leejulie@example.org,56,Other
02801,Troy Smith,wilsonsarah@example.org,56,Other
02813,Tracy Johnson,brandon11@example.com,56,Male
02864,Cathy Johnson,smithjody@example.org,56,Female
02880,Victoria Nguyen,howerenee@example.org,56,Other
02944,Amy Smith,ibryan@example.com,56,Female
02956,Melvin Warren,james63@example.org,56,Female
03034,Marcus Atkins,vblackwell@example.net,56,Female
03039,Charles Wade,uware@example.org,56,Male
03103,George Edwards,elizabeth72@example.net,56,Other
03160,Robin Huff,matthewmiller@example.com,56,Other
03196,Cathy Chan,turnermelissa@example.com,56,Other
03300,Deborah Sharp,trevor24@example.com,56,Other
03365,Jeremy Ortiz,michael12@example.net,56,Other
03395,Yolanda Davidson,rrios@example.com,56,Female
03461,David Mccoy,andersonkristin@example.com,56,Female
03470,David Sims,matthewwheeler@example.org,56,Male
03580,Julie Nelson,vlamb@example.com,56,Male
03597,Dr. Brittany Mcfarland,coxsara@example.com,56,Other
03628,Kevin Keith,cjohnson@example.com,56,Male
03665,Scott Phillips,jmendoza@example.com,56,Male
03686,Michael Porter,murphybecky@example.net,56,Male
03748,Ricky Rice,mliu@example.com,56,Male
03762,Michael Young MD,odavis@example.com,56,Male
03849,Tristan Jacobs,wilkinsontammy@example.com,56,Female
03883,Brian Lewis,jeanbradley@example.net,56,Other
03926,Mr. Logan Fisher,hernandezkeith@example.org,56,Male
03930,Jessica Weaver,johnsonchristopher@example.org,56,Other
03931,Hector Garcia,xjackson@example.net,56,Female
03961,Riley Reed,hrichardson@example.org,56,Female
03969,Zachary Jimenez,ywagner@example.com,56,Other
04020,Chase Logan DDS,jessica60@example.net,56,Female
04070,Jose Jones,jennifermack@example.com,56,Other
04085,Ryan Kelly,shariwilliams@example.net,56,Other
04096,Tonya Gonzales,pwhitaker@example.com,56,Male
04158,Rachel Peterson,cchristian@example.com,56,Other
04209,Thomas Rios,thomasleslie@example.com,56,Male
04223,Susan Lang,walterslinda@example.org,56,Other
